"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LOC101929524",0.153079590163933,2.194568984375,2.08754776162603,0.0387900304918338,0.0635379564849871,-4.70897255501135
"AHCTF1 /// AHCTF1P1",0.329921830601092,2.498020078125,2.08725294480181,0.0388171225965575,0.0635736991617615,-4.70956568722139
"C7orf60",0.354175355191255,5.20569171875,2.08725147848876,0.0388172573835908,0.0635736991617615,-4.70956863705246
"PBXIP1",0.276567440801453,6.38734278645833,2.08719590636383,0.0388223660039016,0.0635776387976442,-4.70968043192939
"RCN1",0.175653142076504,9.107507734375,2.08713493538244,0.0388279715936421,0.0635823916927147,-4.70980308452812
"IRF7",0.447556803278686,7.987372578125,2.08620444874858,0.0389136056262398,0.0637181846511529,-4.7116744874631
"COA6",0.195455901639341,7.29017390625,2.08617008234509,0.0389167715213688,0.0637189325570897,-4.71174359054451
"YAP1",0.376335218579232,7.28249783854167,2.08573152661312,0.0389571915044314,0.063780672712253,-4.7126253337385
"MIR600 /// MIR600HG",0.198388907103825,4.62455609375,2.08530933508863,0.0389961373350724,0.0638399909599014,-4.71347401202217
"RNF31",0.175448688524588,5.08859203125,2.08513584199033,0.0390121512191216,0.0638617620179384,-4.71382271673236
"SBSN",0.378610901639343,3.740743515625,2.08477350520226,0.0390456141116726,0.0639120915795489,-4.71455089194197
"FAM170B",0.230122540983605,3.356380546875,2.08438611148119,0.0390814183617225,0.0639662463373495,-4.71532929234798
"CRELD1",0.257892814207649,6.351552421875,2.08432644196618,0.0390869357281087,0.0639708251565734,-4.71544917586017
"DOK1",0.234415628415296,5.7594540625,2.08422827662206,0.03909601408328,0.0639812309517635,-4.71564639532456
"ZDHHC1",0.186814535519123,4.4643434375,2.08417337455059,0.0391010922301724,0.0639850893518163,-4.71575669275821
"AP000266.7 /// BC034802 /// LOC100128198",0.256990437158468,3.53727734375,2.08409093590418,0.0391087184266713,0.0639931165573472,-4.71592230565568
"AKR1B10",2.10600513661202,6.5634878125,2.08391433286986,0.0391250598399902,0.064015402256457,-4.71627706695599
"ZFYVE9",0.18580239071038,4.6052520703125,2.08385190312995,0.0391308379852406,0.0640204027137492,-4.71640246949315
"ATP6V1G1",0.242496434426227,7.6854719140625,2.08329006428553,0.0391828716186114,0.0641010739702122,-4.71753087645124
"PPM1N",0.205049412568304,3.9382160546875,2.08273214025791,0.0392346014932687,0.0641812371068076,-4.71865113938585
"BMP7",0.15653099726776,3.8913027734375,2.0823372388175,0.0392712516047587,0.064236722841917,-4.71944389762746
"MVD",0.417321366120218,5.15894609375,2.08185317816515,0.0393162165369524,0.064305800622331,-4.72041544985579
"DEC1",0.174432240437157,2.9283790625,2.08179605186818,0.039321525978166,0.0643100125865006,-4.72053009342038
"AMER2",0.201947650273224,3.18529135416667,2.08172575411588,0.0393280604479869,0.0643162273492318,-4.72067116600486
"ARHGEF28",0.285798228597447,5.26849365885417,2.0813018220847,0.0393674864755801,0.0643746877977361,-4.72152181270628
"RP11-389G6.3",0.232179371584699,2.449764296875,2.08128252575773,0.0393692818572549,0.0643746877977361,-4.72156052816546
"RP1-193H18.2",-0.577535027322406,5.04895359375,-2.08121534783446,0.0393755328187727,0.0643804332219349,-4.72169530892675
"MX1",0.780134453551909,7.988328984375,2.08104504184528,0.0393913837520693,0.064401873060522,-4.72203697990342
"NCK1-AS1",0.300045163934428,5.728960546875,2.08099012689724,0.0393964960334267,0.0644057542716478,-4.72214714569935
"AC069277.2 /// AF279782",0.194830546448086,1.99552453125,2.08059415435532,0.0394333757811615,0.0644615650801306,-4.72294143239226
"ADCY7",0.287696980874317,5.5128128515625,2.0802117858397,0.0394690166215389,0.0645153430355546,-4.72370829647934
"LOC101929004",0.229606420765026,3.223106953125,2.07943700931313,0.039541318906833,0.0646290354891391,-4.72526175549506
"IRF2BP2",0.201058781420764,7.351110484375,2.07920047439549,0.0395634150351332,0.064660657468302,-4.72573590999999
"LINC00598",0.171841038251364,3.61767432291667,2.07886563559934,0.039594712436993,0.0647073121538408,-4.72640703683042
"PIGA",0.311393497267758,5.47278359375,2.0787658023727,0.039604047967253,0.0647180718536643,-4.72660711582172
"LOC100288778 /// LOC101930154 /// LOC102723897 /// MIR6859-1 /// MIR6859-2 /// WASH1 /// WASH2P /// WASH3P /// WASH7P",0.284339153005462,7.599887421875,2.07853554582419,0.0396255867518654,0.0647487703490255,-4.72706854614707
"HIST1H2AC",0.378938005464475,8.461436953125,2.07847445278601,0.0396313032382963,0.0647533402792417,-4.72719096756591
"METTL14",-0.159080362021858,6.07890111328125,-2.07844681291073,0.039633889738944,0.0647533402792417,-4.72724635268541
"BOLA2 /// SMG1P2 /// SMG1P5",0.39945087431694,7.81660328125,2.078329611019,0.0396448589373135,0.064766762673169,-4.7274811956158
"SP3P",0.211863333333333,2.46276390625,2.07813177145343,0.0396633811167023,0.0647925214519265,-4.72787758794626
"CDC42",0.170444721311473,5.864823125,2.07783623524068,0.0396910637106965,0.0648332397024504,-4.72846966004321
"BC032916 /// RP11-400D2.2",0.156367978142077,2.0395115625,2.0777958442976,0.0396948483796694,0.0648349190201268,-4.72855057243897
"BC035247 /// RP11-18H7.1",0.169706803278688,2.067686796875,2.07762565519828,0.0397107986597016,0.0648564672228443,-4.7288914843926
"RP11-469M7.1",0.409265327868852,6.565066015625,2.07727964127389,0.0397432443700564,0.064904951227866,-4.72958451691946
"C17orf105",0.169327732240436,2.371283828125,2.07624586470225,0.0398403171438893,0.0650589640508419,-4.73165442875765
"NALCN-AS1",0.2479575136612,4.043171171875,2.07620067174868,0.0398445654513466,0.0650613842971169,-4.73174489579771
"LOC102723704",0.217833934426229,2.54654796875,2.07541924081531,0.0399180844042291,0.0651769069897582,-4.73330886933748
"OR3A1",-0.215189207650275,2.936919453125,-2.07525320298453,0.0399337206413294,0.0651979112511501,-4.73364111028588
"RP11-355F16.1",0.144360245901639,1.778853359375,2.07516049244279,0.0399424537335615,0.0652076429383887,-4.73382661284569
"IER3IP1",0.204510915300544,7.4577286328125,2.07511293751921,0.0399469339197885,0.0652104307185886,-4.73392176147809
"CPQ",0.225629316939887,7.965972109375,2.07482024721975,0.039974517996517,0.0652509308958346,-4.73450733589399
"HRH3",0.137370081967211,4.708599609375,2.07478831231118,0.0399775286339657,0.0652513166877775,-4.73457122218428
"DGUOK",0.138324435336975,5.88950825520833,2.07418533260005,0.0400344105871176,0.0653396250786904,-4.73577732003641
"RP11-394I13.2",0.414232814207649,2.998203984375,2.07408856672686,0.0400435454375366,0.0653499992152971,-4.73597084346875
"FAM207A",-0.246439959016395,5.3432819140625,-2.07403342261466,0.0400487519283422,0.0653539613789363,-4.7360811231782
"MICA /// MICB",-0.297957213114755,6.51085453125,-2.07384921743748,0.0400661480700261,0.0653778134179973,-4.73644948520958
"ZNF771",0.148584704918031,4.101824796875,2.07337903286521,0.0401105812026266,0.0654457766136508,-4.73738959227547
"RGS8 /// SDHAP3",0.301748360655736,4.99722390625,2.07321539834659,0.0401260548193965,0.0654664823357523,-4.73771672333767
"DNAJC17",-0.242798114754097,5.997078046875,-2.07307909235862,0.0401389481038665,0.0654793954096212,-4.73798920194644
"SERPINI1",0.332738879781419,4.588550078125,2.07307286178705,0.0401395375431938,0.0654793954096212,-4.73800165659289
"EIF2B5",0.118400519125681,5.639828828125,2.07262749287983,0.0401816906334939,0.0655436135446131,-4.73889183931987
"SERPINA9",0.24896732240437,5.0956003125,2.0725428354079,0.0401897075528246,0.0655521443580051,-4.73906102851648
"ICMT",0.15262568306011,5.78454135416667,2.07250895750218,0.0401929161176003,0.0655528317790693,-4.73912873219597
"LINC00635",0.173481830601093,2.648243203125,2.07231215733266,0.0402115593405362,0.06557869059003,-4.73952200922313
"CHMP3 /// RNF103-CHMP3",0.27489256830601,7.4993478125,2.07227053406698,0.0402155033353445,0.0655805753620815,-4.73960518289866
"IFT22",0.206049398907102,5.8143875,2.07203755731872,0.0402375850757632,0.0656118522339039,-4.74007069975078
"ZNF558",0.252859098360656,7.297746328125,2.07200931868313,0.0402402622650537,0.0656118522339039,-4.74012712077066
"NEU2",0.236405300546447,3.54166046875,2.071391671333,0.0402988571137012,0.0656983103127715,-4.74136100520898
"CLEC2B",0.361319549180325,6.1463826953125,2.07136457562205,0.0403014292993012,0.0656983103127715,-4.74141512688505
"GTF2F1",0.254422358834242,5.73354908854167,2.07136206574914,0.0403016675677155,0.0656983103127715,-4.74142014013683
"LOC101930149 /// LOC101930286",0.168826803278688,2.269883046875,2.07073456848154,0.040361275357022,0.0657909208120561,-4.74267333278516
"FGD4",-0.331372085610202,5.02133653645833,-2.07061303210232,0.0403728291885557,0.0658051935214713,-4.74291601548774
"LOC102546226",0.223857240437158,2.442462265625,2.07036849692243,0.0403960844728598,0.0658385355693758,-4.74340426066687
"SRI",0.340986789617483,6.0335488671875,2.07019042274435,0.0404130265479032,0.0658615842853855,-4.74375977417056
"HMHB1",0.24530650273224,2.46672609375,2.06959843366194,0.0404693925273188,0.0659488749561794,-4.74494143621108
"KRTAP4-4",0.192040136612021,2.142659921875,2.06858571210879,0.0405659746982832,0.0661016852503548,-4.74696218403396
"HOXA7",0.142798592896173,2.8413907421875,2.06855183551122,0.0405692088868086,0.0661023756853299,-4.74702976417289
"LOC100130285",-0.225041366120219,4.98212578125,-2.06784989651955,0.0406362725643679,0.0662070608696269,-4.74842982334138
"ND6",-0.769187622950823,6.548163046875,-2.06731939460117,0.0406870200886322,0.0662851501340049,-4.74948764607858
"LOC101929384",0.209368497267759,2.672961015625,2.06685320645918,0.0407316602387407,0.0663532794580401,-4.75041701727778
"RNF181",0.216483879781419,9.76439953125,2.06674456349322,0.0407420694480808,0.0663656398240086,-4.75063357471128
"FMR1NB",0.180014207650272,1.859324375,2.06660105314338,0.0407558228381389,0.0663834455092123,-4.75091961678415
"ATP5G1",0.240962021857918,9.35508859375,2.06645755928477,0.0407695786272854,0.0664012526358114,-4.75120560740478
"NAV2-AS4",0.271230956284149,4.883758671875,2.0664072805742,0.0407743994500077,0.066404505959298,-4.75130581105799
"CENPW",0.592792103825134,5.528391640625,2.06634804690299,0.0407800795191707,0.066409158089794,-4.75142385869716
"CTD-3222D19.5 /// MED26",0.197209480874315,4.333636953125,2.06630954107202,0.0407837723062025,0.0664105735697786,-4.75150059582588
"PLIN1",0.602768633879776,7.7365971875,2.06591727252626,0.0408214079916064,0.0664672562106322,-4.75228225993117
"SMEK1",-0.36716796903461,6.51529080729167,-2.06536282062381,0.0408746549246085,0.0665490870184015,-4.75338686605422
"TPM1",0.446286857923495,6.84064966145833,2.06533504440657,0.0408773239861754,0.0665490870184015,-4.75344219589129
"ZNF630",0.228792896174864,4.0917565625,2.06525281610803,0.0408852263119788,0.0665573451590353,-4.7536059894324
"TRPM8",0.18887445355191,6.709044296875,2.06519965126239,0.0408903362711182,0.0665610567580248,-4.75371188717544
"RP1",0.158692923497268,1.820265859375,2.0646976539116,0.0409386129304118,0.0666350294895007,-4.75471167753558
"TMEM238",0.322971721311474,3.110807421875,2.06433215490664,0.0409737933869499,0.066687677009277,-4.75543947131961
"LTBP4",0.283548504098361,5.32939341796875,2.06424503376398,0.0409821829009094,0.0666967161520475,-4.7556129320426
"MTCP1",0.329360519125683,3.762610078125,2.06412146077286,0.0409940851475897,0.0667114704678136,-4.75585895770325
"VPS37C",0.175854735883422,6.26134265625,2.06396807584257,0.0410088629278883,0.0667309019000922,-4.75616431779275
"AC068138.1",0.218017841530054,4.203709921875,2.06389825842511,0.0410155909575984,0.0667372327445669,-4.75630330389808
"RSG1",-0.237846830601094,4.87082390625,-2.06358969323584,0.0410453375015315,0.0667810139759285,-4.75691751445507
"MIR4435-1HG /// RP11-181E10.3",0.125796666666666,1.63634828125,2.06348868165342,0.0410550793156768,0.0667922435847492,-4.75711856311757
"LRRC40",-0.162408825136617,7.729449921875,-2.06305639643237,0.0410967923918649,0.0668554818824638,-4.7579788590661
"MAN2A1",-0.269263533697634,8.99657875,-2.06290221381421,0.0411116789262978,0.0668750735421899,-4.75828565891127
"FAHD2A /// FAHD2B /// FAHD2CP",0.279712978142077,4.765109765625,2.06253148515304,0.0411474921809314,0.066928700974793,-4.75902326444935
"CHDH",0.191959480874316,6.62439590401786,2.06208376622566,0.0411907785106322,0.0669944755252105,-4.75991388520665
"IPO11 /// LRRC70",0.310448251366118,3.99334265625,2.06186394922948,0.0412120451195775,0.0670244296233206,-4.76035108790779
"SPRR1B",0.35548699453552,2.704946875,2.06179914578708,0.0412183164459142,0.0670299939713684,-4.76047996970661
"RAI2",0.388897704918035,4.785058125,2.06155555900897,0.0412418967696962,0.0670637038179794,-4.76096438385906
"ASAP1-IT1",0.296133278688522,3.86975203125,2.06129369136764,0.0412672596566929,0.0670972829852469,-4.7614850928969
"SOCS5",0.281490856102003,5.83443708333333,2.06128344460461,0.0412682523666914,0.0670972829852469,-4.76150546674865
"GPR125",-0.417236129326048,5.67780903645833,-2.06108303065706,0.0412876726542868,0.0671242179324549,-4.76190393490336
"NSMF",-0.233176693989072,5.059036796875,-2.06093121248748,0.0413023891801399,0.0671435024548583,-4.76220575954392
"LOC100130078",0.250593060109289,5.46983484375,2.06071407624546,0.0413234451373029,0.0671717037743488,-4.76263740469894
"ICE1",0.274897267759563,7.680893125,2.06069341967637,0.0413254487081134,0.0671717037743488,-4.76267846567696
"TM7SF3",0.32314765938069,7.004042890625,2.06054730493722,0.0413396233911118,0.0671901003495922,-4.76296890049301
"RP11-66N11.8",0.319535273224041,5.091585390625,2.05976926686742,0.0414151715163705,0.0673045278555904,-4.76451509571441
"LINC00943",0.238409918032786,3.511579453125,2.05976331765385,0.0414157496451514,0.0673045278555904,-4.76452691648204
"GPR110",0.134209603825135,2.7746051953125,2.0596642878526,0.0414253741137123,0.0673155174212045,-4.76472367868047
"ABCB9",0.164522695810561,4.33794625,2.05896372356912,0.0414935150084537,0.0674215870810937,-4.76611537612794
"LOC102606465",0.314304904371583,5.8711026953125,2.05879244290588,0.0415101893453205,0.0674395295364306,-4.76645556421733
"AMBRA1",0.104947336065573,4.5227366796875,2.05879138805829,0.0415102920535249,0.0674395295364306,-4.76645765921464
"PSMB1",0.12858887067395,8.55098848958333,2.05863332858593,0.0415256844190481,0.0674598768846533,-4.76677156445716
"ADNP2",0.244851871584697,6.3776327734375,2.05836696525605,0.0415516348413683,0.0674973721575373,-4.76730050951675
"TSPAN17",0.176524781420762,5.473631015625,2.05826107306779,0.0415619552357481,0.0675094742503311,-4.767510772726
"ARHGEF4 /// LOC101930241",0.172344535519126,3.61809171875,2.05817374230174,0.0415704682609522,0.0675161446051607,-4.76768417211034
"ARF4",0.324864139344262,9.9922236328125,2.0581600514557,0.0415718029835008,0.0675161446051607,-4.76771135531096
"PPP1R26",0.217553989071035,6.2861878125,2.05739725155331,0.0416462264704044,0.0676317600469387,-4.76922562847968
"LOC101926928",0.205008032786885,2.08841828125,2.05737148886232,0.0416487420289056,0.0676317600469387,-4.76927676214322
"FCGR1A",0.202552295081967,2.39162265625,2.0573067175644,0.0416550670979345,0.0676373612801809,-4.7694053172515
"LOC101928817",0.186538210382512,3.4056733984375,2.05725814473599,0.0416598108881993,0.067640394317993,-4.76950171989239
"LOC400568",0.211704863387977,3.83791453125,2.05719543642961,0.0416659358822841,0.0676453801162535,-4.76962617410816
"GSTM3",0.510868019125682,6.0490769140625,2.0571678173162,0.0416686338063044,0.0676453801162535,-4.76968098733222
"LOC100507534",0.220264098360655,2.11456921875,2.0570320940295,0.0416818938684696,0.0676622364405,-4.76995033538452
"SLC7A8",0.136191546448083,5.182876234375,2.05698606115152,0.0416863920663132,0.0676648682815519,-4.77004168561255
"PFKFB3",0.642066393442619,7.51703953125,2.05686102308704,0.0416986125175143,0.0676800335664852,-4.77028980850873
"ARHGEF16",0.224343797814208,5.745536015625,2.05673318956131,0.0417111093512537,0.0676956453175192,-4.77054346406025
"LOC101929144",0.173092732240437,2.41956734375,2.05607755570692,0.0417752536541133,0.0677950711339781,-4.77184418317588
"GIMAP1",0.252161453551911,5.45100371875,2.05602661806558,0.0417802407007486,0.067798486358604,-4.77194522265966
"MYNN /// RP11-362K14.5",0.221620464480874,2.459443671875,2.05596869833626,0.0417859119476433,0.0678030113148376,-4.77206010890769
"UBAC1",0.225375191256832,7.6049990625,2.05582795896698,0.0417996952788162,0.0678206976378144,-4.77233925880793
"PNLIP",0.195356885245902,2.97624453125,2.05571069812139,0.0418111822100424,0.0678346558308751,-4.77257182649943
"YWHAB",0.277533652094718,9.78358315104167,2.05552522719641,0.0418293565533716,0.0678565344745815,-4.77293965235667
"LAMA4",0.140410387978141,4.052275984375,2.05551419675407,0.0418304376423026,0.0678565344745815,-4.77296152694607
"PWWP2A",0.103843777322401,5.36997318359375,2.05511443451373,0.0418696343163037,0.0679114913245893,-4.77375422558876
"AP001347.6 /// BC024173 /// BC048201",0.344204808743168,3.309001875,2.05510978074289,0.0418700908034809,0.0679114913245893,-4.77376345281838
"BSDC1",0.178804225865208,6.24643166666667,2.05415251557953,0.0419640793238093,0.0680592432558264,-4.77566104727718
"LOC93432",0.180757404371585,2.599352734375,2.05400306116364,0.0419787697069977,0.0680783743714118,-4.77595723725388
"XRCC6",-0.105470532786888,6.1905033984375,-2.05397102988871,0.0419819187428397,0.0680787871505508,-4.77602071446891
"NONO",0.279965418943537,8.760116484375,2.05392859748586,0.0419860906383244,0.0680799384178528,-4.77610480244367
"DPPA3 /// DPPA3P2 /// LOC101060236",0.186028387978142,1.995761640625,2.05390492944818,0.0419884178014189,0.0680799384178528,-4.77615170450985
